3291,3016,-275,0.00,0.00,0.00
2362,2092,-270,232.25,231.00,1.25
2641,2275,-366,160.23,166.01,20.79
2609,2441,-168,123.66,124.57,29.84
3819,3355,-464,200.96,174.99,39.19
2357,2155,-202,186.28,160.39,35.86
2626,2304,-322,161.94,140.88,30.97
3438,3121,-317,157.23,139.72,27.20
2400,2176,-224,147.99,130.90,25.26
3349,2988,-361,140.91,124.28,23.62
2404,2176,-228,134.23,118.11,22.22
2690,2531,-159,123.61,108.28,22.71
2353,2156,-197,119.07,103.84,21.77
2744,2538,-206,110.61,96.43,20.70
2553,2328,-225,104.30,90.81,19.51
2566,2213,-353,98.55,86.90,19.00
2687,2675,-12,92.85,82.42,22.92
2454,2145,-309,89.13,80.06,21.83
2606,2262,-344,84.71,76.64,21.11
2435,2136,-299,81.72,74.53,20.13
3825,3458,-367,92.59,84.33,19.72
2468,2174,-294,89.36,81.74,18.85
2348,2158,-190,87.15,79.37,18.34
2399,2169,-230,84.63,77.03,17.64
2613,2322,-291,81.36,74.14,16.96
2416,2120,-296,79.04,72.35,16.35
3183,2890,-293,77.96,71.48,15.77
2451,2091,-360,75.78,70.08,15.52
3372,3063,-309,76.34,70.72,15.04
2402,2135,-267,74.60,69.19,14.54
2575,2293,-282,72.35,67.15,14.07
2598,2307,-291,70.19,65.20,13.64
2438,2171,-267,68.57,63.74,13.23
3188,2806,-382,67.93,62.75,13.21
2425,2184,-241,66.51,61.40,12.87
2412,2263,-149,65.18,59.88,12.97
2432,2180,-252,63.84,58.65,12.63
2425,2123,-302,62.56,57.64,12.33
2442,2210,-232,61.28,56.41,12.05
3388,2990,-398,62.14,56.76,12.15
2512,2232,-280,60.80,55.57,11.85
2717,2572,-145,59.35,54.36,11.96
3407,3142,-265,60.15,55.51,11.68
2351,2086,-265,59.34,54.83,11.42
2391,2086,-305,58.43,54.15,11.19
2372,2114,-258,57.59,53.40,10.95
2345,2085,-260,56.83,52.73,10.72
2379,2087,-292,56.00,52.07,10.50
2460,2186,-274,55.04,51.20,10.29
2400,2091,-309,54.20,50.55,10.11
2437,2216,-221,53.33,49.68,9.96
2418,2143,-275,52.51,48.95,9.77
2417,2211,-206,51.72,48.14,9.66
2348,2127,-221,51.07,47.48,9.53
2540,2263,-277,50.18,46.67,9.35
2364,2102,-262,49.54,46.09,9.19
2375,2181,-194,48.89,45.40,9.12
2544,2155,-389,48.07,44.77,9.19
2376,2109,-267,47.46,44.22,9.04
2380,2120,-260,46.85,43.66,8.89
2564,2269,-295,46.09,42.97,8.75
2727,2399,-328,45.38,42.28,8.66
2448,2285,-163,44.75,41.63,8.69
3174,2883,-291,44.85,41.77,8.56
2345,2163,-182,44.37,41.24,8.53
2702,2480,-222,43.72,40.65,8.43
2359,2097,-262,43.25,40.24,8.31
2361,2099,-262,42.79,39.83,8.18
2354,2090,-264,42.34,39.43,8.07
2350,2114,-236,41.91,39.01,7.96
2440,2201,-239,41.39,38.52,7.86
2423,2145,-278,40.90,38.08,7.75
3055,2713,-342,40.78,37.89,7.71
3297,3110,-187,41.24,38.73,7.69
2614,2363,-251,40.69,38.22,7.59
3198,3069,-129,40.84,38.82,7.70
2423,2254,-169,40.40,38.35,7.70
2935,2627,-308,40.07,38.00,7.62
2383,2087,-296,39.68,37.68,7.53
3254,3050,-204,39.93,38.16,7.48
2353,2091,-262,39.60,37.85,7.38
2773,2576,-197,39.15,37.47,7.34
2645,2359,-286,38.68,37.01,7.26
2443,2167,-276,38.28,36.65,7.17
2351,2132,-219,37.98,36.33,7.11
2352,2158,-194,37.67,35.99,7.07
2753,2426,-327,37.27,35.58,7.03
2436,2150,-286,36.91,35.26,6.95
2347,2085,-262,36.63,35.00,6.87
2479,2190,-289,36.25,34.67,6.80
2375,2173,-202,35.96,34.34,6.76
2596,2289,-307,35.57,33.98,6.70
2354,2091,-263,35.30,33.73,6.63
3161,2909,-252,35.39,33.88,6.56
2663,2331,-332,35.02,33.53,6.53
2373,2123,-250,34.75,33.27,6.47
4048,3711,-337,37.35,35.70,6.44
2501,2220,-281,36.99,35.37,6.38
2353,2091,-262,36.73,35.13,6.31
2349,2087,-262,36.47,34.88,6.25
2557,2277,-280,36.11,34.55,6.19
2343,2083,-260,35.86,34.32,6.13
2347,2086,-261,35.62,34.09,6.07
2564,2302,-262,35.28,33.76,6.01
2354,2199,-155,35.03,33.48,6.05
2418,2145,-273,34.75,33.22,5.99
2389,2112,-277,34.49,32.98,5.93
2584,2331,-253,34.17,32.68,5.88
3109,2889,-220,34.16,32.75,5.84
2361,2100,-261,33.93,32.53,5.79
2352,2090,-262,33.70,32.32,5.73
2487,2247,-240,33.42,32.05,5.69
2359,2087,-272,33.20,31.85,5.64
2347,2103,-244,32.99,31.64,5.59
2475,2214,-261,32.72,31.38,5.54
2360,2087,-273,32.51,31.19,5.49
2352,2088,-264,32.30,31.00,5.45
2844,2605,-239,32.09,30.82,5.41
2449,2194,-255,31.85,30.58,5.36
2638,2275,-363,31.59,30.33,5.38
2457,2158,-299,31.35,30.12,5.34
2523,2269,-254,31.10,29.88,5.30
2392,2088,-304,30.89,29.71,5.27
2471,2200,-271,30.66,29.49,5.22
2592,2301,-291,30.42,29.25,5.19
2351,2124,-227,30.24,29.07,5.15
3375,2994,-381,30.61,29.30,5.19
2440,2204,-236,30.40,29.09,5.16
2361,2142,-219,30.22,28.90,5.13
3330,3024,-306,30.50,29.15,5.10
2481,2231,-250,30.28,28.94,5.06
2534,2273,-261,30.06,28.73,5.03
2347,2180,-167,29.89,28.54,5.04
2343,2160,-183,29.73,28.36,5.04
2349,2087,-262,29.57,28.21,5.00
2651,2444,-207,29.35,28.01,4.98
2427,2161,-266,29.17,27.83,4.95
3171,2861,-310,29.25,27.89,4.92
2501,2219,-282,29.05,27.70,4.89
3142,2957,-185,29.09,27.85,4.88
2477,2220,-257,28.90,27.67,4.85
2501,2142,-359,28.70,27.51,4.86
2431,2159,-272,28.53,27.35,4.83
3190,2814,-376,28.62,27.35,4.86
2899,2525,-374,28.49,27.19,4.88
3677,3015,-662,29.22,27.39,5.55
3147,2905,-242,29.24,27.46,5.51
2684,2414,-270,29.04,27.28,5.48
3190,2955,-235,29.10,27.39,5.45
2362,2105,-257,28.96,27.26,5.41
2472,2196,-276,28.78,27.10,5.37
2350,2130,-220,28.65,26.96,5.35
2526,2290,-236,28.47,26.79,5.32
2426,2166,-260,28.31,26.64,5.28
3363,3103,-260,28.53,26.91,5.25
2355,2213,-142,28.40,26.75,5.27
2462,2146,-316,28.23,26.61,5.25
2487,2295,-192,28.07,26.45,5.24
2352,2091,-261,27.94,26.33,5.21
2423,2090,-333,27.79,26.22,5.19
2376,2189,-187,27.66,26.07,5.18
2940,2672,-268,27.56,25.99,5.15
2457,2200,-257,27.41,25.84,5.12
2346,2087,-259,27.29,25.74,5.09
2743,2566,-177,27.14,25.61,5.08
2391,2210,-181,27.01,25.47,5.08
2431,2088,-343,26.87,25.37,5.07
2578,2257,-321,26.71,25.22,5.05
2429,2159,-270,26.57,25.10,5.02
2417,2219,-198,26.44,24.96,5.01
2689,2470,-219,26.29,24.83,4.98
2353,2180,-173,26.18,24.70,4.98
2436,2147,-289,26.05,24.58,4.96
2442,2107,-335,25.91,24.48,4.94
2440,2152,-288,25.78,24.36,4.92
2434,2157,-277,25.65,24.25,4.89
2350,2092,-258,25.55,24.15,4.86
2362,2112,-250,25.44,24.05,4.84
3344,2949,-395,25.63,24.15,4.86
2413,2119,-294,25.51,24.05,4.84
2390,2085,-305,25.40,23.96,4.82
2402,2209,-193,25.28,23.84,4.81
2357,2167,-190,25.18,23.72,4.80
2685,2212,-473,25.05,23.61,4.90
2639,2284,-355,24.91,23.48,4.90
2453,2089,-364,24.79,23.39,4.90
2421,2210,-211,24.68,23.27,4.88
3141,2898,-243,24.71,23.34,4.86
2428,2296,-132,24.60,23.22,4.89
3989,3668,-321,25.53,24.13,4.87
2424,2090,-334,25.41,24.04,4.86
2449,2348,-101,25.29,23.91,4.91
2570,2437,-133,25.16,23.79,4.93
2486,2150,-336,25.04,23.69,4.92
2415,2164,-251,24.93,23.59,4.89
2685,2114,-571,24.81,23.50,5.11
2537,2092,-445,24.68,23.41,5.16
2433,2225,-208,24.57,23.30,5.14
2568,2235,-333,24.45,23.19,5.13
2558,2308,-250,24.33,23.07,5.10
3253,2950,-303,24.42,23.16,5.08
2421,2238,-183,24.32,23.05,5.07
2404,2138,-266,24.22,22.95,5.05
2360,2215,-145,24.13,22.85,5.06
2724,2419,-305,24.02,22.74,5.04
2355,2142,-213,23.93,22.65,5.02
2671,2494,-177,23.82,22.55,5.01
2722,2416,-306,23.71,22.45,4.99
3412,3041,-371,23.91,22.59,4.99
2351,2386,35,23.83,22.48,5.17
2925,2774,-151,23.76,22.47,5.18
2373,2111,-262,23.67,22.39,5.15
2675,2086,-589,23.56,22.32,5.35
2351,2126,-225,23.48,22.24,5.33
2432,2156,-276,23.39,22.15,5.30
2553,2192,-361,23.28,22.06,5.29
2478,2189,-289,23.18,21.97,5.27
2586,2360,-226,23.08,21.87,5.25
2388,2102,-286,22.99,21.79,5.23
2350,2180,-170,22.92,21.71,5.22
2593,2238,-355,22.81,21.61,5.21
2421,2207,-214,22.72,21.52,5.20
3053,2787,-266,22.71,21.52,5.17
2589,2360,-229,22.61,21.42,5.15
2467,2090,-377,22.52,21.36,5.15
2457,2207,-250,22.43,21.27,5.13
2359,2260,-99,22.36,21.18,5.16
2403,2174,-229,22.27,21.10,5.14
2374,2088,-286,22.20,21.03,5.12
2543,2277,-266,22.10,20.94,5.10
2464,2112,-352,22.02,20.88,5.09
2558,2336,-222,21.92,20.79,5.07
3754,3386,-368,22.38,21.18,5.07
3109,2634,-475,22.39,21.13,5.12
4432,2751,-1681,23.60,21.11,7.87
3377,4072,695,23.71,22.25,8.83
2497,2593,96,23.62,22.18,8.93
2704,2496,-208,23.52,22.10,8.90
6637,2290,-4347,28.80,22.01,19.17
2347,2086,-261,28.70,21.94,19.09
2344,2307,-37,28.61,21.85,19.04
2432,2180,-252,28.50,21.77,18.96
2376,2128,-248,28.40,21.70,18.88
3620,3318,-302,28.57,21.97,18.80
2349,2154,-195,28.48,21.90,18.73
2346,2084,-262,28.39,21.84,18.65
3436,3111,-325,28.46,21.97,18.58
2411,2096,-315,28.36,21.90,18.50
2360,2089,-271,28.27,21.84,18.43
2620,2248,-372,28.15,21.75,18.36
2403,2196,-207,28.06,21.68,18.29
2366,2086,-280,27.96,21.61,18.22
3195,3014,-181,27.94,21.69,18.15
3339,2959,-380,27.97,21.74,18.08
2371,2092,-279,27.88,21.67,18.01
2401,2227,-174,27.79,21.59,17.94
3156,3001,-155,27.75,21.66,17.88
2346,2385,39,27.67,21.57,17.86
2344,2085,-259,27.58,21.52,17.79
2369,2197,-172,27.49,21.44,17.72
2446,2125,-321,27.40,21.38,17.66
2394,2181,-213,27.31,21.30,17.59
2995,2871,-124,27.24,21.32,17.53
2560,2447,-113,27.14,21.24,17.48
2460,2556,96,27.04,21.17,17.47
3168,2867,-301,27.02,21.18,17.40
5998,5263,-735,29.70,23.73,17.42
4775,4190,-585,30.63,24.59,17.40
3173,3455,282,30.58,24.82,17.46
4702,3834,-868,31.38,25.31,17.53
3176,2452,-724,31.33,25.22,17.54
2415,2159,-256,31.22,25.14,17.47
2393,2289,-104,31.12,25.05,17.42
3401,3098,-303,31.13,25.09,17.36
5901,2396,-3505,33.15,25.00,20.87
2386,2090,-296,33.05,24.93,20.79
2409,2150,-259,32.95,24.86,20.72
2115,2087,-28,32.89,24.79,20.67
2113,2084,-29,32.83,24.73,20.61
2115,2174,59,32.78,24.65,20.58
2369,2108,-261,32.68,24.58,20.50
2615,2327,-288,32.56,24.49,20.43
3305,2876,-429,32.52,24.47,20.36
2156,2145,-11,32.46,24.40,20.32
2395,2198,-197,32.36,24.32,20.25
2569,2203,-366,32.25,24.24,20.18
2117,2086,-31,32.19,24.18,20.13
2531,2264,-267,32.08,24.10,20.06
2121,2093,-28,32.03,24.03,20.01
3289,2998,-291,31.99,24.05,19.94
2555,2342,-213,31.88,23.96,19.87
2113,2145,32,31.83,23.90,19.84
2267,2108,-159,31.75,23.83,19.77
2758,2511,-247,31.64,23.75,19.71
2295,2140,-155,31.56,23.69,19.64
2434,2170,-264,31.46,23.62,19.58
2116,2125,9,31.41,23.55,19.54
2990,2745,-245,31.32,23.51,19.47
2916,2699,-217,31.23,23.45,19.41
2606,2354,-252,31.13,23.38,19.34
2163,2091,-72,31.07,23.32,19.29
2618,2364,-254,30.96,23.24,19.23
2493,2286,-207,30.87,23.16,19.17
2515,2369,-146,30.77,23.09,19.11
3282,2992,-290,30.74,23.10,19.05
2358,2099,-259,30.65,23.04,18.98
2225,2180,-45,30.58,22.98,18.94
2369,2121,-248,30.50,22.92,18.88
2506,2338,-168,30.40,22.84,18.82
2184,2084,-100,30.34,22.79,18.77
2114,2163,49,30.30,22.73,18.74
2251,2209,-42,30.23,22.66,18.69
3595,3269,-326,30.28,22.77,18.63
2370,2115,-255,30.20,22.71,18.57
2373,2088,-285,30.11,22.65,18.52
2118,2085,-33,30.07,22.60,18.47
2707,2272,-435,29.97,22.53,18.42
2115,2085,-30,29.92,22.48,18.38
2531,2246,-285,29.83,22.41,18.32
2499,2304,-195,29.74,22.34,18.27
2532,2148,-384,29.65,22.28,18.21
2714,2436,-278,29.56,22.22,18.16
2377,2231,-146,29.48,22.15,18.11
2117,2134,17,29.44,22.10,18.07
2162,2088,-74,29.38,22.04,18.03
2367,2171,-196,29.30,21.98,17.97
2216,2104,-112,29.24,21.93,17.93
2848,2565,-283,29.16,21.87,17.87
3431,3055,-376,29.17,21.91,17.82
2364,2249,-115,29.09,21.84,17.77
2342,2109,-233,29.02,21.79,17.72
2343,2276,-67,28.95,21.73,17.68
2395,2091,-304,28.87,21.68,17.62
2569,2289,-280,28.78,21.61,17.57
2471,2326,-145,28.70,21.55,17.52
2343,2170,-173,28.63,21.49,17.47
2370,2170,-200,28.56,21.44,17.42
2239,2162,-77,28.50,21.38,17.38
2454,2221,-233,28.42,21.32,17.33
2193,2089,-104,28.37,21.28,17.29
2284,2098,-186,28.30,21.23,17.24
2130,2135,5,28.26,21.18,17.21
2469,2109,-360,28.18,21.13,17.16
3408,2982,-426,28.19,21.14,17.11
2492,2175,-317,28.11,21.09,17.06
2325,2143,-182,28.04,21.04,17.02
2381,2121,-260,27.97,20.99,16.97
2224,2201,-23,27.91,20.93,16.93
2318,2225,-93,27.85,20.88,16.89
2654,2087,-567,27.77,20.83,16.87
3783,3462,-321,27.88,21.01,16.82
3200,2819,-381,27.85,20.99,16.77
2404,2106,-298,27.78,20.94,16.73
2614,2303,-311,27.70,20.88,16.68
2569,2269,-300,27.62,20.82,16.63
2552,2296,-256,27.54,20.77,16.59
2121,2158,37,27.51,20.72,16.56
2504,2145,-359,27.43,20.67,16.52
2363,2088,-275,27.36,20.62,16.47
2257,2350,93,27.31,20.57,16.46
2112,2137,25,27.27,20.52,16.43
2385,2247,-138,27.20,20.47,16.39
18974,2173,-16801,52.46,20.42,48.27
3064,3279,215,52.33,20.51,48.16
3403,3069,-334,52.22,20.55,48.03
3122,2668,-454,52.09,20.51,47.90
7158,3785,-3373,53.36,20.81,48.48
2653,3057,404,53.21,20.84,48.39
48332,4273,-44059,134.29,21.41,127.68
3773,4214,441,133.95,21.92,127.36
4860,4351,-509,133.70,22.49,127.02
3661,38701,35040,133.36,99.91,158.41
4711,4247,-464,133.10,99.75,157.98
5005,4375,-630,132.87,99.61,157.56
17572,3741,-13831,138.19,99.40,161.19
2356,2443,87,137.83,99.14,160.76
4424,4085,-339,137.52,98.97,160.33
11024,2126,-8898,138.83,98.71,161.48
2917,2691,-226,138.47,98.45,161.06
2479,2234,-245,138.11,98.19,160.63
2496,2209,-287,137.75,97.94,160.21
3051,2764,-287,137.39,97.68,159.79
2464,2189,-275,137.03,97.43,159.38
2963,2731,-232,136.68,97.18,158.96
2409,2193,-216,136.33,96.93,158.55
2347,2132,-215,135.98,96.69,158.14
2165,2106,-59,135.64,96.44,157.73
2652,2544,-108,135.30,96.19,157.33
3283,3597,314,134.95,95.99,156.94
3053,4146,1093,134.61,95.83,156.58
2598,2780,182,134.26,95.59,156.19
2986,2716,-270,133.92,95.35,155.79
2696,2442,-254,133.58,95.11,155.39
2450,2231,-219,133.25,94.87,155.00
2481,2215,-266,132.91,94.63,154.61
2452,2161,-291,132.58,94.39,154.22
2437,2091,-346,132.25,94.16,153.83
2474,2199,-275,131.93,93.93,153.44
3110,2715,-395,131.60,93.69,153.06
2454,2091,-363,131.27,93.47,152.67
2969,2265,-704,130.94,93.23,152.29
2344,2999,655,130.63,93.01,151.94
2380,2461,81,130.31,92.78,151.57
2372,3810,1438,129.99,92.61,151.26
2620,2091,-529,129.67,92.38,150.88
3236,2268,-968,129.36,92.16,150.52
2871,2084,-787,129.04,91.94,150.15
2670,2133,-537,128.72,91.72,149.79
3307,3191,-116,128.41,91.51,149.42
2427,2197,-230,128.10,91.29,149.06
2494,2622,128,127.80,91.07,148.70
2369,2514,145,127.49,90.85,148.34
2491,2232,-259,127.19,90.63,147.98
2692,2585,-107,126.88,90.41,147.63
2563,2108,-455,126.58,90.20,147.27
3243,2734,-509,126.27,89.98,146.92
3403,3675,272,125.98,89.81,146.58
2636,2090,-546,125.68,89.60,146.23
3034,2678,-356,125.38,89.39,145.88
3042,2792,-250,125.08,89.18,145.53
2676,2726,50,124.78,88.97,145.19
3035,2183,-852,124.49,88.76,144.85
3013,3007,-6,124.20,88.56,144.51
2345,2134,-211,123.91,88.35,144.17
2608,2380,-228,123.62,88.14,143.83
2442,2669,227,123.33,87.94,143.50
2410,2125,-285,123.05,87.74,143.16
5094,2119,-2975,122.87,87.54,142.96
2536,2281,-255,122.59,87.33,142.62
3356,2982,-374,122.31,87.14,142.29
2443,2139,-304,122.03,86.94,141.96
3322,2861,-461,121.75,86.74,141.63
3389,2087,-1302,121.47,86.55,141.32
2376,2107,-269,121.20,86.35,141.00
2345,2086,-259,120.93,86.16,140.67
2426,2234,-192,120.65,85.96,140.35
2351,2140,-211,120.38,85.77,140.03
2354,2151,-203,120.11,85.58,139.71
2412,2152,-260,119.85,85.39,139.39
2431,2210,-221,119.58,85.20,139.08
2418,2101,-317,119.31,85.01,138.76
2495,2236,-259,119.04,84.82,138.45
2659,2423,-236,118.78,84.63,138.14
2361,2167,-194,118.51,84.44,137.82
3500,3038,-462,118.26,84.26,137.52
2349,2270,-79,118.00,84.07,137.21
2391,2117,-274,117.74,83.89,136.90
2485,2191,-294,117.48,83.70,136.60
2357,2085,-272,117.22,83.52,136.29
2396,2111,-285,116.97,83.34,135.99
2643,2365,-278,116.71,83.16,135.69
2514,2294,-220,116.45,82.97,135.39
2369,2101,-268,116.20,82.79,135.09
2399,2132,-267,115.95,82.62,134.79
2449,2220,-229,115.70,82.44,134.50
2562,2431,-131,115.45,82.26,134.20
2377,2198,-179,115.20,82.08,133.91
2402,2091,-311,114.95,81.90,133.62
2436,2285,-151,114.70,81.73,133.33
2501,2130,-371,114.46,81.55,133.04
2926,2746,-180,114.21,81.38,132.75
2348,2089,-259,113.97,81.21,132.46
2666,2256,-410,113.72,81.03,132.18
2363,2091,-272,113.48,80.86,131.89
2350,2158,-192,113.24,80.69,131.61
2801,2306,-495,113.00,80.52,131.33
2406,2083,-323,112.76,80.35,131.05
2374,2113,-261,112.53,80.18,130.77
2459,2153,-306,112.29,80.01,130.49
2642,2312,-330,112.05,79.84,130.21
2512,2226,-286,111.82,79.68,129.93
2458,2170,-288,111.58,79.51,129.66
2416,2086,-330,111.35,79.35,129.38
3308,2976,-332,111.12,79.19,129.11
2429,2191,-238,110.89,79.02,128.84
2400,2134,-266,110.66,78.86,128.57
2522,2230,-292,110.43,78.70,128.30
2430,2303,-127,110.20,78.53,128.03
2492,2149,-343,109.97,78.37,127.76
2443,2139,-304,109.75,78.21,127.50
2365,2087,-278,109.53,78.05,127.23
2458,2200,-258,109.30,77.89,126.97
2399,2138,-261,109.08,77.73,126.71
2350,2097,-253,108.86,77.58,126.45
2393,2209,-184,108.64,77.42,126.19
2345,2092,-253,108.42,77.26,125.93
2620,2298,-322,108.20,77.11,125.67
3123,2822,-301,107.98,76.95,125.41
2383,2174,-209,107.76,76.80,125.15
3483,3096,-387,107.55,76.65,124.90
3259,2922,-337,107.33,76.50,124.64
2346,2091,-255,107.12,76.35,124.39
2366,2117,-249,106.91,76.20,124.14
2381,2109,-272,106.69,76.05,123.89
2573,2161,-412,106.48,75.90,123.64
3107,2993,-114,106.27,75.75,123.39
3484,3096,-388,106.06,75.61,123.14
2404,2139,-265,105.85,75.46,122.89
3248,2942,-306,105.64,75.31,122.65
2484,2178,-306,105.43,75.17,122.40
